area,area_bbox,area_convex,area_filled,axis_major_length,axis_minor_length,eccentricity,equivalent_diameter_area,euler_number,extent,feret_diameter_max,intensity_max,intensity_mean,intensity_min,label,orientation,perimeter,perimeter_crofton,solidity,ERThresh_intersection_percentage,ERThresh_intersection_area,ERThresh_num_intersection_areas
44,80,56,44,11.66002441963684,5.875642039509197,0.863754206572095,7.48482063701911,1,0.55,11.180339887498949,255.0,255.0,255.0,34,1.0188252272332516,27.899494936611664,29.131896857438555,0.7857142857142857,84.0909090909091,37,1
24,36,27,24,5.964911665104983,5.246993418959623,0.4756343212861135,5.527906391541368,1,0.6666666666666666,6.324555320336759,255.0,255.0,255.0,35,1.5154677162079488,16.071067811865476,18.310543837086115,0.8888888888888888,95.83333333333334,23,1
25,54,36,25,10.001551333580878,4.264946766578286,0.9045212625788972,5.641895835477563,1,0.46296296296296297,9.848857801796104,255.0,255.0,255.0,36,0.1978046069193568,18.86396103067893,24.228938327024885,0.6944444444444444,52.0,13,2
55,110,84,55,10.630701520873725,8.751392052699016,0.5677244121215094,8.368283871884005,1,0.5,12.083045973594572,255.0,255.0,255.0,37,-0.6406433664190163,32.72792206135786,39.857965102776504,0.6547619047619048,76.36363636363637,42,1
24,42,31,24,7.58379919394076,4.9117083255087906,0.7619311627260776,5.527906391541368,1,0.5714285714285714,7.615773105863909,255.0,255.0,255.0,38,1.3816245516614059,17.86396103067893,20.762023102292943,0.7741935483870968,4.166666666666666,1,1
47,63,51,47,8.755246036202008,7.43642370316006,0.5278014876629752,7.735777827895049,1,0.746031746031746,9.486832980505138,255.0,255.0,255.0,39,1.132463297364061,25.071067811865476,26.450379796104066,0.9215686274509803,76.59574468085107,36,1
70,135,90,70,13.924435957200464,7.6302754656687295,0.8364931726284663,9.440697438826296,1,0.5185185185185185,15.297058540778355,255.0,255.0,255.0,40,-1.3346723979658976,37.76345596729059,42.309444367983346,0.7777777777777778,17.142857142857142,12,4
60,96,72,60,13.511046355016628,6.123766429370148,0.8913877805766797,8.740387444736633,1,0.625,13.416407864998739,255.0,255.0,255.0,41,-0.3435341654761521,34.384776310850235,35.28032914350498,0.8333333333333334,16.666666666666664,10,4
21,42,26,21,7.249927751745562,4.986239452297561,0.7259343312956226,5.170882945826411,1,0.5,8.06225774829855,255.0,255.0,255.0,42,-0.924727913727071,15.656854249492381,20.992060898420597,0.8076923076923077,47.61904761904761,10,1
224,504,277,224,30.135287229727318,10.227715911458793,0.9406445438685753,16.88803298257901,1,0.4444444444444444,31.304951684997057,255.0,255.0,255.0,43,-1.077923487027638,76.18376618407358,74.90825645015383,0.8086642599277978,45.535714285714285,102,4
211,629,425,211,36.16387628080793,13.187182274535965,0.9311443913790186,16.39065416446578,1,0.3354531001589825,37.21558813185679,255.0,255.0,255.0,44,-0.17565633793738156,122.14823227814082,138.86040685884205,0.4964705882352941,78.67298578199052,166,2
19,24,21,19,8.543545735981887,2.8488347614740572,0.9427682229093857,4.918490759365935,1,0.7916666666666666,8.06225774829855,255.0,255.0,255.0,45,-1.5461924017892232,14.414213562373096,18.635866408228253,0.9047619047619048,78.94736842105263,15,1
93,204,114,93,19.083062377421193,7.016027110535274,0.9299613501625215,10.881694613449236,1,0.45588235294117646,19.235384061671343,255.0,255.0,255.0,46,-0.5603729793959381,46.4558441227157,47.117118123382525,0.8157894736842105,18.27956989247312,17,4
168,462,277,168,29.214633654187654,11.747512360698243,0.9155911242721657,14.625465582862905,1,0.36363636363636365,24.413111231467404,255.0,255.0,255.0,47,-0.8783045933345597,84.01219330881975,85.40428689936414,0.6064981949458483,62.5,105,4
262,560,369,262,23.93764159800162,18.04137006271048,0.657239236059111,18.26441241104166,0,0.46785714285714286,28.071337695236398,255.0,255.0,255.0,48,0.24074499824570675,91.2193000900063,91.87804175657271,0.7100271002710027,46.18320610687023,121,3
23,36,30,23,10.27240495848347,3.4920112390552123,0.9404467775128392,5.4115163798060095,1,0.6388888888888888,9.055385138137417,255.0,255.0,255.0,49,1.5312173032891552,19.485281374238568,22.88817979635764,0.7666666666666667,73.91304347826086,17,2
15,25,16,15,5.670205665314993,3.4550914028312842,0.7929079292177373,4.370193722368317,1,0.6,5.385164807134504,255.0,255.0,255.0,50,0.9061810169451113,12.485281374238571,14.518306041212032,0.9375,100.0,15,1
15,24,19,15,6.1166091141740875,3.6745950116928583,0.799431779660282,4.370193722368317,1,0.625,6.324555320336759,255.0,255.0,255.0,51,-0.2824522010153883,11.621320343559642,16.184387143021418,0.7894736842105263,6.666666666666667,1,1
274,748,456,282,43.34299580313815,11.207319598699776,0.9659917749781565,18.677998695187732,0,0.3663101604278075,44.40720662234904,255.0,255.0,255.0,52,0.1886676940944274,144.88225099390857,151.94266959437238,0.6008771929824561,48.54014598540146,133,6
16,48,24,16,11.036144688728719,2.6722669046045695,0.9702418898916333,4.51351666838205,1,0.3333333333333333,9.433981132056603,255.0,255.0,255.0,53,0.9499796302592342,15.414213562373096,22.33281942908784,0.6666666666666666,0.0,0,0
172,300,227,172,23.61950543709059,11.82614648247404,0.865624307017033,14.798554040663838,1,0.5733333333333334,25.079872407968907,255.0,255.0,255.0,54,-0.020061660146552727,70.11269837220809,70.33062049088231,0.7577092511013216,1.744186046511628,3,1
36,143,71,36,16.221814053898076,5.896297910356004,0.9316021715691475,6.770275002573076,1,0.2517482517482518,15.620499351813308,255.0,255.0,255.0,55,-0.7628215277948679,31.106601717798213,39.62792730664886,0.5070422535211268,52.77777777777778,19,1
61,91,68,61,13.031072478581475,6.300827069449859,0.8753314947063203,8.812923024107548,1,0.6703296703296703,13.152946437965905,255.0,255.0,255.0,56,-0.027675924056407657,30.72792206135785,31.813413918773044,0.8970588235294118,63.934426229508205,39,2
291,450,317,291,29.638896310795186,12.745295979764402,0.9028197185072179,19.248706645328987,1,0.6466666666666666,30.265491900843113,255.0,255.0,255.0,57,-0.1759428132443835,72.5269119345812,71.4413412254219,0.917981072555205,3.0927835051546393,9,2
79,196,101,79,17.469678895878605,6.773266235003888,0.9217790673598812,10.02925341359355,1,0.4030612244897959,17.804493814764857,255.0,255.0,255.0,58,-0.7861001046454779,47.04163056034262,47.67247849065232,0.7821782178217822,51.89873417721519,41,4
76,96,80,76,12.208219053048637,8.05114174497354,0.7517174064110475,9.83698151873187,1,0.7916666666666666,12.36931687685298,255.0,255.0,255.0,59,0.1759591491560259,31.31370849898476,32.368774286042836,0.95,0.0,0,0
66,147,83,66,21.990756698539133,4.086171104793442,0.9825851029706779,9.166995688475081,1,0.4489795918367347,21.37755832643195,255.0,255.0,255.0,60,-0.25322832405479895,44.142135623730944,45.87164436772977,0.7951807228915663,100.0,66,1
16,20,17,16,4.811595968284149,4.391587894827078,0.40860974147611084,4.51351666838205,1,0.8,5.385164807134504,255.0,255.0,255.0,61,0.19926122283321013,12.621320343559642,14.843628612354173,0.9411764705882353,68.75,11,1
90,180,135,90,21.821853507517858,7.81668322608281,0.9336432034466459,10.704744696916627,1,0.5,20.8806130178211,255.0,255.0,255.0,62,0.17481564715875875,53.87005768508881,55.48699187852813,0.6666666666666666,30.0,27,2
